43109	8.2007
43108	8.2055
43107	8.1473
43105	8.1438
43104	8.1375
43103	8.1779
43102	8.168
43101	8.2027
43098	8.2032
43097	8.2456
43096	8.2762
43095	8.3484
43094	8.3411
43091	8.3264
43090	8.3801
43089	8.3964
43088	8.4037
43087	8.4364
43084	8.5061
43083	8.4389
43082	8.4133
43081	8.4204
43080	8.5048
43077	8.4487
43076	8.4855
43075	8.4342
43074	8.365
43073	8.4197
43070	8.3597
43069	8.3753
43068	8.3676
43067	8.3509
43066	8.3021
43063	8.2769
43062	8.2975
43061	8.3382
43060	8.4293
43059	8.4842
43056	8.4252
43055	8.4006
43054	8.4293
43053	8.396
43052	8.3834
43049	8.3564
43048	8.3785
43047	8.3809
43046	8.398
43045	8.3981
43042	8.4332
43041	8.3948
43040	8.4008
43039	8.3777
43038	8.353
43035	8.3509
43034	8.3491
43033	8.2179
43032	8.2207
43031	8.2004
43028	8.1638
43027	8.1266
43026	8.1428
43025	8.1545
43024	8.1051
43021	8.1156
43020	8.1256
43019	8.0482
43018	8.0734
43017	8.1251
43014	8.1164
43013	8.1419
43012	8.0984
43011	8.1376
43010	8.1701
43007	8.1477
43006	8.1129
43005	8.1497
43004	8.1199
43003	8.0436
43000	7.9837
42999	7.9718
42998	8.013
42997	7.9518
42996	7.9621
42993	7.9663
42992	7.9887
42991	8.0329
42990	7.9711
42989	8.0128
42986	7.9304
42985	7.9198
42984	7.9805
42983	7.9685
42982	7.9629
42979	7.9918
42978	7.9385
42977	7.9791
42976	7.9394
42975	7.9587
42972	7.9708
42971	8.0677
42970	8.0596
42969	8.0943
42968	8.0731
42965	8.111
42964	8.1391
42963	8.0742
42962	8.0739
42961	8.1121
42958	8.1222
42957	8.1349
42956	8.1767
42955	8.1755
42954	8.1491
42951	8.1471
42950	8.1011
42949	8.0987
42948	8.1096
42947	8.0682
42944	8.1181
42943	8.2154
42942	8.1701
42941	8.2092
42940	8.2164
42937	8.2418
42936	8.2224
42935	8.3041
42934	8.3021
42933	8.2902
42930	8.3078
42929	8.3584
42928	8.4176
42927	8.4003
42926	8.4303
42923	8.4277
42922	8.4441
