37671	3.1843						
37672	3.2317						
37673	3.2025						
37676	3.1838						
37677	3.1500						
37678	3.1622						
37679	3.1817						
37680	3.2013						
37683	3.2187						
37684	3.1962						
37685	3.1740						
37686	3.1808						
37687	3.1715						
37690	3.1493						
37691	3.1370						
37692	3.1133						
37693	3.1078						
37694	3.1208						
37697	3.1000						
37698	3.0655						
37699	3.0192						
37700	3.0195						
37701	3.0357						
37704	3.0088						
37705	2.9417						
37706	2.9012						
37707	2.8710						
37708	2.9625						
37712	2.9792						
37713	2.9243						
37714	2.9000						
37715	2.9022						
37718	2.8932						
37719	2.9092						
37720	2.9187						
37721	2.8950						
37722	2.8897						
37725	2.9240						
37726	2.9590						
37727	2.9377						
37732	2.8953						
37733	2.8552						
37734	2.8378						
37735	2.8520						
37736	2.8752						
37739	2.8602						
37740	2.8547						
37741	2.8295						
37743	2.7947						
37746	2.7975						
37747	2.7965						
37748	2.8055						
37749	2.7683						
37750	2.7602						
37753	2.7740						
37754	2.7485						
37755	2.7678						
37756	2.8395						
37757	2.9083						
37760	2.9500						
37761	2.8832						
37762	2.8530						
37763	2.8390						
37764	2.8913						
37767	2.8825						
37768	2.8683						
37769	2.8753						
37770	2.8825						
37771	2.8632						
37774	2.8468						
37775	2.8380						
37776	2.8255						
37777	2.8225						
37778	2.8243						
37781	2.8150						
37782	2.8110						
37783	2.8112						
37784	2.8383						
37785	2.8265						
37789	2.8043						
37790	2.7950						
37791	2.7987						
37792	2.8027						
37795	2.7957						
37796	2.7728						
37797	2.7615						
37798	2.7857						
37799	2.7940						
37802	2.8075						
37803	2.8003						
37804	2.8012						
37805	2.7967						
37806	2.7953						
37809	2.7902						
37810	2.7760						
37812	2.7673						
37813	2.7582						
37816	2.7647						
37817	2.7815						
37818	2.7715						
37819	2.7873						
37820	2.7990						
37823	2.7973						
37824	2.7863						
37825	2.7757						
37826	2.7900						
37827	2.8183						
37830	2.8182						
37831	2.8423						
37832	2.8797						
37833	2.9313						
37834	2.9300						
37837	2.9618						
37838	2.9385						
37839	2.9310						
37840	2.9288						
37841	2.9248						
37844	2.9207						
37845	2.9073						
37846	2.8842						
37847	2.8960						
37848	2.9000						
37852	2.9020						
37853	2.9060						
37854	2.9352						
37855	2.9700						
37858	2.9298						
37859	2.9217						
37860	2.9572						
37861	2.9720						
37862	2.9528						
37865	2.9630						
37866	2.9658						
37867	2.9773						
37868	2.9607						
37869	2.9370						
37872	2.9428						
37873	2.9567						
37874	2.9353						
37875	2.9028						
37876	2.8942						
37879	2.8898						
37880	2.8917						
37881	2.9067						
37882	2.9178						
37883	2.9117						
37886	2.9107						
37887	2.8963						
37888	2.8933						
37889	2.8900						
37890	2.9007						
37893	2.9055						
37894	2.9110						
37895	2.9127						
37896	2.9012						
37897	2.8952						
37900	2.8782						
37901	2.8685						
37902	2.8628						
37903	2.8497						
37904	2.8330						
37908	2.8372						
37909	2.8417						
37910	2.8443						
37911	2.8502						
37914	2.8513						
37915	2.8510						
37916	2.8535						
37917	2.8460						
37918	2.8428						
37921	2.8383						
37922	2.8490						
37923	2.8518						
37924	2.8632						
37925	2.8775						
37928	2.8603						
37929	2.8517						
37930	2.8603						
37932	2.8538						
37935	2.8453						
37936	2.8535						
37937	2.8550						
37938	2.8583						
37939	2.8718						
37942	2.8760						
37943	2.8625						
37944	2.8690						
37945	2.8795						
37946	2.8873						
37949	2.8918						
37950	2.9157						
37951	2.9380						
37952	2.9770						
37953	2.9877						
37956	2.9898						
37957	2.9720						
37958	2.9800						
37959	2.9707						
37960	2.9693						
37964	2.9547						
37965	2.9377						
37966	2.9473						
37967	2.9563						
37970	2.9610						
37971	2.9713						
37972	2.9717						
37973	2.9658						
37974	2.9710						
37977	2.9660						
37978	2.9567						
37979	2.9605						
37981	2.9535						
37984	2.9503						
37985	2.9345						
37986	2.9330						
37988	2.9243						
37991	2.8922						
37992	2.8573						
37993	2.8730						
37994	2.8902						
37995	2.8892						
37998	2.8663						
37999	2.8567						
38000	2.8767						
38001	2.8710						
38002	2.8722						
38005	2.8882						
38006	2.8858						
38007	2.8932						
38008	2.9112						
38009	2.8952						
38012	2.9090						
38013	2.9050						
38014	2.9175						
38015	2.9428						
38016	2.9327						
38019	2.9390						
38020	2.9252						
38021	2.9337						
38022	2.9600						
38023	2.9613						
38026	2.9445						
38027	2.9280						
38028	2.9428						
38029	2.9275						
38030	2.9173						
38033	2.9168						
38034	2.9165						
38035	2.9342						
38036	2.9398						
38037	2.9412						
38040	2.9218						
38041	2.9218						
38042	2.9192						
38043	2.9243						
38044	2.9235						
38047	2.9163						
38048	2.9233						
38049	2.9122						
38050	2.9165						
38051	2.9325						
38054	2.9387						
38055	2.9250						
38056	2.9042						
38057	2.9182						
38058	2.9120						
38061	2.9118						
38062	2.9027						
38063	2.8932						
38064	2.8832						
38065	2.8825						
38068	2.8667						
38069	2.8658						
38070	2.8752						
38071	2.8818						
38072	2.8782						
38075	2.8840						
38076	2.8650						
38077	2.8550						
38078	2.8522						
38079	2.8457						
38083	2.8445						
38084	2.8108						
38089	2.8037						
38090	2.8162						
38091	2.8167						
38092	2.8142						
38093	2.8195						
38096	2.8230						
38097	2.8355						
38098	2.8518						
38099	2.8633						
38100	2.8583						
38103	2.8407						
38104	2.8298						
38105	2.8483						
38106	2.8630						
38107	2.8452						
38110	2.8438						
38111	2.8592						
38112	2.8640						
38113	2.8837						
38114	2.9183						
38117	2.9597						
38118	2.9143						
38119	2.9098						
38120	2.9278						
38121	2.9097						
38124	2.9097						
38125	2.9057						
38126	2.9102						
38127	2.9313						
38128	2.9525						
38131	2.9512						
38133	2.9535						
38134	2.9622						
38135	2.9627						
38138	2.9642						
38139	2.9658						
38140	2.9537						
38141	2.9533						
38142	2.9690						
38145	2.9650						
38146	2.9743						
38147	2.9620						
38148	2.9638						
38149	2.9695						
38152	2.9708						
38153	2.9552						
38154	2.9543						
38155	2.9555						
38156	2.9632						
38160	2.9632						
38161	2.9505						
38162	2.9378						
38163	2.9543						
38166	2.9593						
38167	2.9642						
38168	2.9607						
38169	2.9505						
38170	2.9472						
38173	2.9485						
38174	2.9417						
38175	2.9428						
38176	2.9532						
38180	2.9570						
38181	2.9513						
38182	2.9473						
38183	2.9463						
38184	2.9382						
38187	2.9443						
38188	2.9497						
38189	2.9522						
38190	2.9550						
38191	2.9620						
38194	2.9730						
38195	2.9745						
38196	2.9713						
38197	2.9775						
38198	2.9760						
38201	2.9852						
38202	2.9932						
38203	3.0118						
38204	3.0400						
38205	3.0718						
38208	3.0450						
38209	3.0230						
38210	3.0280						
38211	3.0207						
38212	3.0112						
38216	3.0107						
38217	3.0180						
38218	3.0070						
38219	3.0087						
38222	3.0077						
38223	3.0020						
38224	2.9892						
38225	2.9938						
38226	3.0097						
38229	3.0082						
38230	3.0003						
38231	2.9977						
38232	3.0017						
38233	3.0020						
38236	2.9928						
38237	2.9932						
38238	2.9948						
38239	3.0045						
38240	3.0095						
38243	3.0087						
38244	2.9957						
38245	2.9832						
38246	2.9803						
38247	3.0048						
38250	2.9938						
38251	3.0028						
38252	3.0010						
38253	2.9925						
38254	2.9983						
38257	2.9948						
38258	2.9910						
38259	2.9867						
38260	2.9825						
38261	2.9790						
38264	2.9730						
38265	2.9698						
38266	2.9720						
38267	2.9743						
38268	2.9657						
38272	2.9663						
38273	2.9735						
38274	2.9752						
38275	2.9718						
38278	2.9610						
38279	2.9558						
38280	2.9633						
38281	2.9563						
38282	2.9588						
38285	2.9688						
38286	2.9713						
38287	2.9737						
38288	2.9758						
38289	2.9782						
38292	2.9680						
38293	2.9590						
38294	2.9558						
38295	2.9587						
38296	2.9622						
38299	2.9673						
38300	2.9757						
38301	2.9690						
38302	2.9678						
38303	2.9638						
38306	2.9553						
38307	2.9517						
38308	2.9427						
38309	2.9343						
38310	2.9443						
38313	2.9543						
38314	2.9490						
38315	2.9427						
38316	2.9437						
38317	2.9402						
38320	2.9455						
38321	2.9510						
38322	2.9418						
38323	2.9537						
38324	2.9715						
38327	2.9830						
38328	2.9913						
38330	2.9797						
38331	2.9758						
38334	2.9762						
38335	2.9725						
38336	2.9795						
38337	2.9863						
38338	2.9868						
38341	2.9707						
38342	2.9537						
38343	2.9617						
38344	2.9607						
38345	2.9550						
38348	2.9583						
38349	2.9682						
38350	2.9830						
38351	2.9770						
38352	2.9738						
38355	2.9653						
38356	2.9705						
38357	2.9712						
38358	2.9718						
38359	2.9653						
38362	2.9670						
38363	2.9653						
38364	2.9538						
38365	2.9375						
38366	2.9388						
38369	2.9332						
38370	2.9375						
38371	2.9365						
38372	2.9443						
38373	2.9432						
38376	2.9392						
38377	2.9258						
38378	2.9233						
38379	2.9258						
38380	2.9260						
38383	2.9253						
38384	2.9202						
38385	2.9243						
38386	2.9213						
38387	2.9177						
38390	2.9190						
38391	2.9150						
38392	2.9087						
38393	2.9087						
38394	2.9122						
38397	2.9060						
38398	2.9057						
38399	2.8973						
38400	2.8893						
38401	2.9050						
38404	2.9105						
38405	2.9155						
38406	2.9280						
38407	2.9353						
38408	2.9345						
38411	2.9327						
38412	2.9422						
38413	2.9518						
38414	2.9522						
38415	2.9397						
38418	2.9253						
38419	2.9312						
38420	2.9355						
38421	2.9353						
38422	2.9232						
38425	2.9183						
38426	2.9178						
38427	2.9230						
38428	2.9200						
38429	2.9145						
38432	2.9163						
38433	2.9142						
38434	2.9165						
38439	2.9188						
38440	2.9222						
38441	2.9163						
38442	2.9233						
38443	2.9188						
38446	2.9187						
38447	2.9158						
38448	2.9067						
38449	2.8925						
38450	2.8938						
38453	2.8927						
38454	2.8897						
38455	2.8823						
38456	2.8838						
38457	2.8938						
38460	2.9012						
38461	2.8983						
38462	2.9025						
38463	2.9002						
38464	2.9012						
38467	2.9013						
38468	2.9002						
38469	2.8982						
38470	2.9037						
38471	2.9133						
38474	2.9040						
38475	2.8968						
38476	2.8963						
38477	2.8957						
38478	2.8970						
38481	2.8970						
38482	2.8917						
38483	2.8940						
38484	2.8965						
38485	2.8968						
38488	2.8857						
38489	2.8850						
38490	2.8873						
38491	2.8843						
38492	2.8875						
38495	2.8862						
38496	2.8840						
38498	2.8862						
38499	2.8850						
38502	2.8852						
38503	2.8877						
38504	2.8820						
38505	2.8845						
38506	2.8857						
38509	2.8948						
38510	2.8948						
38511	2.8927						
38512	2.8963						
38513	2.8930						
38516	2.8902						
38517	2.8780						
38518	2.8678						
38519	2.8750						
38520	2.8725						
38524	2.8703						
38525	2.8650						
38526	2.8692						
38527	2.8790						
38530	2.8845						
38531	2.8940						
38532	2.8953						
38533	2.8908						
38534	2.8845						
38537	2.8835						
38538	2.8865						
38539	2.8840						
38540	2.8802						
38541	2.8723						
38544	2.8633						
38545	2.8760						
38546	2.8695						
38547	2.8687						
38548	2.8620						
38551	2.8682						
38552	2.8622						
38553	2.8610						
38554	2.8598						
38555	2.8637						
38558	2.8648						
38559	2.8612						
38560	2.8615						
38561	2.8652						
38562	2.8628						
38565	2.8592						
38566	2.8593						
38567	2.8600						
38568	2.8613						
38569	2.8645						
38572	2.8677						
38573	2.8730						
38574	2.8738						
38575	2.8783						
38576	2.8820						
38580	2.8865						
38581	2.8928						
38582	2.8957						
38583	2.9072						
38586	2.9065						
38587	2.9090						
38588	2.9098						
38589	2.9078						
38590	2.9083						
38593	2.9108						
38594	2.9112						
38595	2.9117						
38596	2.9098						
38597	2.9105						
38600	2.9075						
38601	2.9072						
38602	2.9055						
38603	2.9043						
38604	2.9087						
38607	2.9153						
38608	2.9195						
38609	2.9193						
38610	2.9165						
38611	2.9135						
38614	2.9097						
38615	2.9140						
38616	2.9140						
38617	2.9132						
38618	2.9108						
38621	2.9098						
38622	2.9085						
38623	2.9128						
38624	2.9148						
38625	2.9125						
38628	2.9082						
38629	2.9112						
38630	2.9187						
38631	2.9297						
38632	2.9365						
38636	2.9415						
38637	2.9622						
38638	2.9773						
38639	2.9805						
38642	2.9680						
38643	2.9667						
38644	2.9740						
38645	2.9762						
38646	2.9855						
38649	2.9778						
38650	2.9790						
38651	2.9952						
38652	3.0125						
38653	3.0105						
38656	3.0097						
38657	2.9952						
38658	2.9927						
38659	2.9837						
38660	2.9842						
38663	2.9763						
38664	2.9668						
38665	2.9638						
38666	2.9732						
38667	2.9693						
38670	2.9653						
38671	2.9598						
38672	2.9483						
38673	2.9477						
38674	2.9430						
38677	2.9405						
38678	2.9435						
38679	2.9458						
38680	2.9538						
38681	2.9673						
38684	2.9923						
38685	2.9928						
38686	2.9735						
38687	2.9700						
38688	2.9765						
38691	2.9885						
38692	2.9983						
38693	2.9878						
38695	3.0010						
38698	3.0093						
38699	3.0082						
38700	2.9990						
38701	3.0065						
38702	3.0523						
38705	3.0427						
38706	3.0280						
38707	3.0338						
38708	3.0310						
38709	3.0200						
38712	3.0223						
38713	3.0243						
38714	3.0410						
38715	3.0315						
38716	3.0315						
38719	3.0305						
38720	3.0373						
38721	3.0417						
38722	3.0445						
38723	3.0510						
38726	3.0632						
38727	3.0613						
38728	3.0522						
38729	3.0438						
38730	3.0407						
38733	3.0363						
38734	3.0390						
38735	3.0477						
38736	3.0465						
38737	3.0370						
38740	3.0357						
38741	3.0357						
38742	3.0415						
38743	3.0532						
38744	3.0535						
38747	3.0568						
38748	3.0637						
38749	3.0625						
38750	3.0678						
38751	3.0663						
38754	3.0643						
38755	3.0697						
38756	3.0757						
38757	3.0673						
38758	3.0635						
38761	3.0678						
38762	3.0702						
38763	3.0698						
38764	3.0675						
38765	3.0657						
38768	3.0670						
38769	3.0672						
38770	3.0713						
38771	3.0723						
38772	3.0752						
38775	3.0742						
38776	3.0728						
38777	3.0698						
38778	3.0650						
38779	3.0680						
38782	3.0758						
38783	3.0792						
38784	3.0823						
38785	3.0797						
38786	3.0815						
38789	3.0817						
38790	3.0773						
38791	3.0730						
38792	3.0715						
38793	3.0730						
38796	3.0732						
38797	3.0748						
38798	3.0752						
38799	3.0753						
38803	3.0795						
38804	3.0845						
38805	3.0783						
38806	3.0798						
38807	3.0808						
38810	3.0818						
38811	3.0828						
38812	3.0807						
38813	3.0787						
38814	3.0790						
38817	3.0800						
38818	3.0788						
38819	3.0770						
38824	3.0770						
38825	3.0717						
38826	3.0687						
38827	3.0625						
38828	3.0573						
38831	3.0538						
38832	3.0418						
38833	3.0407						
38834	3.0367						
38835	3.0438						
38839	3.0442						
38840	3.0433						
38841	3.0383						
38842	3.0403						
38845	3.0387						
38846	3.0398						
38847	3.0407						
38848	3.0373						
38849	3.0367						
38852	3.0408						
38853	3.0402						
38854	3.0453						
38855	3.0517						
38856	3.0550						
38859	3.0675						
38860	3.0687						
38861	3.0798						
38863	3.0697						
38866	3.0775						
38867	3.0808						
38868	3.0868						
38869	3.0803						
38870	3.0760						
38873	3.0780						
38874	3.0823						
38875	3.0805						
38876	3.0827						
38877	3.0813						
38880	3.0817						
38881	3.0822						
38882	3.0810						
38883	3.0778						
38884	3.0785						
38888	3.0797						
38889	3.0767						
38890	3.0753						
38891	3.0805						
38894	3.0823						
38895	3.0885						
38896	3.0898						
38897	3.0867						
38898	3.0848						
38901	3.0845						
38902	3.0848						
38903	3.0858						
38904	3.0858						
38905	3.0850						
38908	3.0865						
38909	3.0857						
38910	3.0823						
38911	3.0847						
38912	3.0843						
38915	3.0832						
38916	3.0818						
38917	3.0807						
38918	3.0803						
38919	3.0813						
38922	3.0818						
38923	3.0787						
38924	3.0760						
38925	3.0752						
38926	3.0780						
38929	3.0748						
38930	3.0708						
38931	3.0717						
38932	3.0705						
38933	3.0658						
38936	3.0705						
38937	3.0725						
38938	3.0698						
38939	3.0695						
38940	3.0692						
38943	3.0725						
38944	3.0760						
38945	3.0768						
38946	3.0755						
38947	3.0812						
38951	3.0838						
38952	3.0858						
38953	3.0860						
38954	3.0895						
38957	3.0953						
38958	3.0930						
38959	3.0945						
38960	3.0972						
38961	3.0943						
38964	3.0948						
38965	3.0953						
38966	3.1003						
38967	3.1023						
38968	3.0990						
38971	3.1015						
38972	3.1050						
38973	3.1068						
38974	3.1010						
38975	3.0983						
38978	3.0978						
38979	3.0972						
38980	3.0988						
38981	3.0995						
38982	3.0998						
38985	3.0982						
38986	3.1008						
38987	3.1032						
38988	3.1033						
38989	3.1043						
38992	3.1023						
38993	3.1033						
38994	3.1055						
38995	3.1042						
38996	3.1058						
38999	3.1062						
39000	3.1060						
39001	3.1072						
39002	3.1052						
39003	3.1028						
39007	3.1020						
39008	3.0957						
39009	3.0900						
39010	3.0910						
39013	3.0908						
39014	3.0897						
39015	3.0920						
39016	3.0907						
39017	3.0890						
39020	3.0953						
39021	3.0933						
39022	3.0887						
39023	3.0858						
39024	3.0830						
39028	3.0803						
39029	3.0722						
39030	3.0687						
39031	3.0710						
39034	3.0760						
39035	3.0753						
39036	3.0692						
39037	3.0680						
39038	3.0732						
39041	3.0738						
39042	3.0790						
39043	3.0785						
39044	3.0727						
39045	3.0735						
39048	3.0770						
39049	3.0790						
39050	3.0763						
39051	3.0693						
39052	3.0660						
39055	3.0630						
39056	3.0563						
39057	3.0562						
39058	3.0593						
39062	3.0607						
39063	3.0562						
39064	3.0557						
39065	3.0578						
39066	3.0573						
39069	3.0568						
39070	3.0578						
39071	3.0530						
39072	3.0492						
39073	3.0517						
39077	3.0662						
39078	3.0792						
39079	3.0732						
39080	3.0695						
39084	3.0577						
39085	3.0553						
39086	3.0700						
39087	3.0772						
39090	3.0802						
39091	3.0832						
39092	3.0840						
39093	3.0805						
39094	3.0812						
39097	3.0788						
39098	3.0805						
39099	3.0782						
39100	3.0793						
39101	3.0845						
39104	3.0883						
39105	3.0972						
39106	3.0975						
39107	3.0948						
39108	3.1032						
39111	3.1068						
39112	3.1062						
39113	3.1063						
39114	3.1040						
39115	3.0988						
39118	3.1002						
39119	3.1033						
39120	3.1008						
39121	3.1045						
39122	3.1045						
39125	3.1058						
39126	3.1008						
39127	3.0995						
39128	3.0975						
39129	3.1035						
39132	3.1035						
39133	3.1045						
39134	3.1038						
39135	3.1047						
39136	3.1038						
39139	3.1040						
39140	3.1040						
39141	3.1010						
39142	3.1002						
39143	3.0963						
39146	3.1015						
39147	3.1010						
39148	3.1033						
39149	3.1038						
39150	3.1040						
39153	3.1047						
39154	3.1023						
39155	3.0987						
39156	3.0975						
39157	3.0970						
39160	3.0995						
39161	3.1000						
39162	3.0997						
39163	3.0988						
39164	3.0988						
39167	3.1020						
39168	3.1058						
39169	3.1060						
39170	3.1013						
39171	3.1007						
39175	3.1007						
39176	3.1008						
39181	3.0968						
39182	3.0945						
39183	3.0918						
39184	3.0855						
39185	3.0890						
39188	3.0885						
39189	3.0835						
39190	3.0808						
39191	3.0865						
39192	3.0870						
39195	3.0862						
39196	3.0808						
39197	3.0838						
39198	3.0868						
39199	3.0902						
39202	3.0898						
39204	3.0848						
39205	3.0852						
39206	3.0825						
39209	3.0805						
39210	3.0805						
39211	3.0782						
39212	3.0795						
39213	3.0807						
39216	3.0805						
39217	3.0748						
39218	3.0755						
39219	3.0763						
39220	3.0780						
39223	3.0765						
39224	3.0727						
39225	3.0825						
39226	3.0848						
39230	3.0840						
39231	3.0828						
39232	3.0815						
39233	3.0785						
39234	3.0748						
39237	3.0727						
39238	3.0730						
39239	3.0765						
39240	3.0773						
39241	3.0780						
39244	3.0747						
39245	3.0762						
39246	3.0752						
39247	3.0738						
39248	3.0722						
39252	3.0748						
39253	3.0777						
39254	3.0808						
39255	3.0825						
39258	3.0832						
39259	3.0882						
39260	3.0932						
39261	3.0897						
39262	3.0908						
39265	3.0918						
39266	3.0917						
39267	3.0915						
39268	3.0995						
39269	3.1048						
39273	3.1058						
39274	3.1022						
39275	3.1002						
39276	3.0998						
39279	3.1003						
39280	3.1028						
39281	3.1023						
39282	3.1030						
39283	3.1082						
39286	3.1233						
39287	3.1382						
39288	3.1713						
39289	3.1457						
39290	3.1223						
39293	3.1200						
39294	3.1195						
39295	3.1317						
39296	3.1325						
39297	3.1403						
39300	3.1413						
39301	3.1415						
39302	3.1352						
39303	3.1413						
39304	3.1480						
39307	3.1427						
39308	3.1450						
39309	3.1508						
39310	3.1658						
39311	3.1530						
39315	3.1585						
39316	3.1645						
39317	3.1712						
39318	3.1730						
39321	3.1695						
39322	3.1677						
39323	3.1628						
39324	3.1598						
39325	3.1558						
39328	3.1585						
39329	3.1625						
39330	3.1652						
39331	3.1627						
39332	3.1628						
39335	3.1615						
39336	3.1518						
39337	3.1405						
39338	3.1327						
39339	3.1325						
39342	3.1352						
39343	3.1355						
39344	3.1318						
39345	3.1345						
39346	3.1428						
39349	3.1473						
39350	3.1458						
39351	3.1462						
39352	3.1498						
39353	3.1495						
39356	3.1497						
39357	3.1470						
39358	3.1497						
39359	3.1545						
39360	3.1550						
39363	3.1592						
39364	3.1610						
39365	3.1613						
39366	3.1575						
39367	3.1570						
39371	3.1625						
39372	3.1593						
39373	3.1628						
39374	3.1640						
39377	3.1682						
39378	3.1708						
39379	3.1778						
39380	3.1797						
39381	3.1743						
39384	3.1613						
39385	3.1495						
39386	3.1477						
39387	3.1395						
39388	3.1310						
39391	3.1307						
39393	3.1313						
39394	3.1242						
39395	3.1315						
39398	3.1303						
39399	3.1347						
39400	3.1310						
39401	3.1268						
39402	3.1288						
39405	3.1320						
39406	3.1290						
39407	3.1373						
39408	3.1407						
39409	3.1438						
39412	3.1438						
39413	3.1462						
39414	3.1482						
39415	3.1492						
39416	3.1442						
39419	3.1407						
39420	3.1372						
39421	3.1318						
39422	3.1335						
39423	3.1343						
39426	3.1398						
39427	3.1393						
39428	3.1388						
39429	3.1408						
39430	3.1445						
39433	3.1447						
39434	3.1385						
39435	3.1353						
39436	3.1345						
39437	3.1373						
39442	3.1442						
39443	3.1475						
39444	3.1510						
39449	3.1473						
39450	3.1422						
39451	3.1415						
39454	3.1370						
39455	3.1318						
39456	3.1287						
39457	3.1285						
39458	3.1282						
39461	3.1312						
39462	3.1407						
39463	3.1413						
39464	3.1480						
39465	3.1525						
39468	3.1575						
39469	3.1568						
39470	3.1570						
39471	3.1538						
39472	3.1465						
39475	3.1507						
39476	3.1473						
39477	3.1530						
39478	3.1557						
39479	3.1527						
39482	3.1527						
39483	3.1588						
39484	3.1682						
39485	3.1670						
39486	3.1695						
39489	3.1677						
39490	3.1637						
39491	3.1608						
39492	3.1542						
39493	3.1537						
39496	3.1535						
39497	3.1538						
39498	3.1548						
39499	3.1505						
39500	3.1528						
39503	3.1572						
39504	3.1595						
39505	3.1573						
39506	3.1575						
39507	3.1587						
39510	3.1608						
39511	3.1550						
39512	3.1518						
39513	3.1525						
39514	3.1535						
39517	3.1572						
39518	3.1530						
39519	3.1527						
39520	3.1502						
39521	3.1448						
39524	3.1503						
39525	3.1470						
39526	3.1497						
39532	3.1615						
39533	3.1688						
39534	3.1672						
39535	3.1638						
39538	3.1653						
39539	3.1668						
39541	3.1625						
39542	3.1625						
39545	3.1600						
39546	3.1578						
39547	3.1585						
39548	3.1573						
39549	3.1520						
39552	3.1527						
39553	3.1553						
39554	3.1633						
39555	3.1692						
39556	3.1698						
39559	3.1732						
39560	3.1845						
39561	3.1825						
39562	3.1833						
39563	3.1815						
39566	3.1707						
39567	3.1705						
39568	3.1635						
39570	3.1683						
39573	3.1725						
39574	3.1758						
39575	3.1805						
39576	3.1812						
39577	3.1752						
39580	3.1773						
39581	3.1740						
39582	3.1615						
39583	3.1608						
39584	3.1577						
39587	3.1443						
39588	3.1438						
39589	3.1342						
39590	3.1327						
39591	3.1350						
39594	3.1390						
39595	3.1335						
39596	3.1175						
39597	3.1105						
39598	3.0978						
