43109	968
43108	967
43105	970
43104	967
43103	969
43102	966
43098	963
43097	957
43096	966
43095	969
43091	950
43090	948
43089	954
43088	956
43087	962
43084	967
43083	968
43082	980
43081	976
43080	982
43077	989
43076	992
43075	1003
43074	1008
43073	999
43070	994
43069	986
43068	993
43067	993
43066	996
43063	993
43061	997
43060	989
43059	990
43056	991
43055	972
43054	976
43053	968
43052	974
43049	987
43048	985
43047	998
43046	996
43045	994
43042	987
43041	999
43040	991
43039	985
43038	984
43035	975
43034	971
43033	976
43032	975
43031	981
43028	979
43027	987
43026	984
43025	984
43024	990
43021	999
43020	992
43019	965
43018	966
43017	967
43014	972
43013	968
43012	958
43011	955
43010	957
43007	967
43006	960
43005	965
43004	963
43003	971
43000	984
42999	971
42998	970
42997	966
42996	967
42993	969
42992	976
42991	961
42990	951
42989	960
42986	962
42985	969
42984	971
42983	968
42979	949
42978	947
42977	934
42976	938
42975	942
42972	939
42971	941
42970	935
42969	934
42968	932
42965	937
42964	930
42963	922
42962	922
42961	933
42958	938
42957	934
42956	965
42955	966
42954	964
42951	952
42950	953
42949	970
42948	964
42947	998
42944	1000
42943	995
42942	989
42941	981
42940	998
42937	1009
42936	1013
42935	1000
42934	990
42933	986
42930	989
42929	975
42928	1021
42927	1029
42926	1025
42923	1001
42922	987
42921	982
42919	972
42916	948
42915	921
42914	919
42913	916
42912	912
42909	904
42908	904
42907	919
42906	928
42905	938
42902	939
42901	935
42900	932
42899	933
42898	931
42895	941
42894	938
42893	931
42892	923
42891	922
42888	921
42887	912
42886	916
42885	913
42881	926
42880	939
42879	948
42878	948
42877	956
42874	953
42873	945
42872	976
42871	976
42870	965
42867	963
42866	966
42865	969
42864	974
42863	966
42860	973
42859	973
42858	975
42857	969
42856	971
42853	957
42852	958
42851	957
42850	965
42849	972
42846	951
42845	947
42844	951
42843	946
42842	953
42838	956
42837	948
42836	940
42835	942
42832	942
42831	941
42830	944
42829	938
42828	938
42825	946
42824	963
42823	969
42822	972
42821	971
42818	976
42817	991
42816	999
42815	1002
42814	1000
42811	1000
42810	1001
42809	998
42808	999
42807	1006
42804	1007
42803	1011
42802	1022
42801	1026
42800	1037
42797	1037
42796	1037
42795	1051
42794	1036
42793	1022
42790	1014
42789	1014
42788	1023
42787	1027
42783	1035
42782	1044
42781	1061
42780	1045
42779	1056
42776	1058
42775	1050
42774	1058
42773	1042
42772	1038
42769	1027
42768	1036
42767	1037
42766	1025
42765	1023
42762	1049
42761	1048
42760	1057
42759	1059
42758	1060
42755	1067
42754	1070
42753	1074
42752	1068
42748	1044
42747	1040
42746	1010
42745	1013
42744	1005
42741	995
42740	1012
42739	1014
42738	996
42734	1005
42733	1012
42732	1016
42731	1024
42727	990
42726	995
42725	1006
42724	1006
42723	1022
42720	1035
42719	1029
42718	1023
42717	1028
42716	1031
42713	1036
42712	1028
42711	1049
42710	1048
42709	1044
42706	1032
42705	1030
42704	1034
42703	1042
42702	1056
42699	1045
42697	1035
42696	1029
42695	1019
42692	993
42691	990
42690	985
42689	989
42688	984
42685	987
42684	997
42683	991
42682	1012
42681	999
42678	990
42677	990
42676	986
42675	993
42674	1012
42671	1002
42670	1014
42669	1009
42668	991
42667	992
42664	982
42663	976
42662	981
42661	972
42660	977
42657	962
42656	956
42655	946
42654	955
42653	955
42650	957
42649	958
42648	957
42647	963
42646	974
42643	955
42642	951
42641	946
42640	952
42639	945
42636	956
42635	977
42634	975
42633	990
42632	971
42629	968
42628	951
42627	943
42626	945
42625	965
42622	981
42621	976
42620	975
42619	960
42615	951
42614	945
42613	942
42612	949
42608	991
42607	999
42606	1031
42605	1034
42604	1034
42601	1027
42600	1033
42599	1030
42598	1019
42597	1024
42594	998
42593	1002
42592	998
42591	1005
42590	1000
42587	988
42586	974
42585	974
42584	971
42583	980
42580	1019
42579	993
42578	999
42577	985
42576	976
42573	1007
42572	1032
42571	1027
42570	1044
42569	1079
42566	1074
42565	1083
42564	1122
42563	1101
42562	1077
42559	1082
42558	1051
42557	1098
42556	1108
42552	1164
42551	1174
42550	1140
42549	1146
42548	1129
42545	1101
42544	1124
42543	1137
42542	1133
42541	1144
42538	1159
42537	1135
42536	1156
42535	1169
42534	1169
42531	1179
42530	1177
42529	1178
42528	1143
42527	1137
42524	1132
42523	1144
42522	1099
42521	1078
42517	1086
42516	1081
42515	1085
42514	1055
42513	1059
42510	1076
42509	1071
42508	1076
42507	1080
42506	1065
42503	1065
42502	1070
42501	1077
42500	1085
42499	1027
42496	1033
42495	1012
42494	1034
42493	1030
42492	1043
42489	1030
42488	1028
42487	1029
42486	1028
42485	1011
42482	985
42481	1020
42480	1010
42479	986
42478	953
42475	957
42474	950
42473	955
42472	935
42471	928
42468	916
42467	904
42466	908
42465	905
42464	913
42461	917
42460	913
42459	909
42458	916
42457	909
42453	910
42452	906
42451	911
42450	902
42447	897
42446	897
42445	895
42444	892
42443	896
42440	895
42439	889
42438	886
42437	884
42436	881
42433	878
42432	864
42431	861
42430	859
42429	861
42426	863
42425	866
42424	872
42423	873
42422	884
42419	878
42418	880
42417	882
42416	880
42412	873
42411	873
42410	862
42409	863
42408	863
42405	867
42404	874
42403	877
42402	886
42401	881
42398	882
42397	868
42396	883
42395	876
42394	880
42391	876
42390	879
42389	874
42388	884
42386	878
42384	878
42383	883
42382	880
42381	875
42380	861
42377	865
42376	864
42375	865
42374	857
42373	856
42369	864
42368	870
42367	865
42366	862
42365	874
42362	877
42361	882
42360	885
42359	891
42356	892
42355	877
42354	863
42353	867
42352	875
42349	871
42348	878
42347	876
42346	876
42345	883
42342	906
42341	897
42340	892
42339	889
42338	882
42335	874
42333	875
42332	863
42331	864
42328	858
42327	860
42326	858
42325	864
42324	859
42321	856
42320	863
42319	861
42318	856
42317	866
42314	867
42313	865
42312	885
42311	879
42310	879
42307	885
42306	880
42305	883
42304	891
42303	885
42300	895
42299	899
42298	905
42297	896
42296	891
42293	898
42292	905
42291	910
42290	913
42289	887
42286	885
42285	881
42284	891
42283	888
42282	884
42279	874
42278	877
42277	892
42276	884
42275	877
42272	889
42271	868
42270	864
42269	862
42268	874
42265	867
42264	884
42263	887
42262	889
42261	884
42258	874
42257	873
42256	872
42255	879
42251	866
42250	870
42249	874
42248	875
42247	887
42244	893
42243	885
42242	878
42241	894
42240	893
42237	906
42236	920
42235	904
42234	913
42233	927
42230	925
42229	938
42228	919
42227	981
42226	1009
42223	977
42222	956
42221	963
42220	950
42219	945
42216	953
42215	965
42214	957
42213	955
42212	938
42209	991
42208	1010
42207	1023
42206	1019
42205	1009
42202	1014
42201	1017
42200	1026
42199	1034
42198	1038
42195	1032
42194	1026
42193	995
42192	993
42191	1022
42188	1037
42187	1037
42186	1041
42185	1048
42184	995
42181	1000
42180	998
42179	982
42178	987
42177	989
42174	971
42173	977
42172	967
42171	958
42170	939
42167	940
42166	941
42165	949
42164	951
42163	945
42160	939
42159	946
42158	935
42157	940
42156	927
42153	934
42152	927
42151	927
42150	922
42146	925
42145	938
42144	941
42143	946
42142	955
42139	953
42138	958
42137	957
42136	956
42135	974
42132	975
42131	975
42130	983
42129	985
42128	977
42125	965
42124	977
42123	989
42122	978
42121	974
42118	969
42117	978
42116	971
42115	975
42114	977
42111	968
42110	965
42109	965
42108	960
42107	949
42104	952
42103	955
42102	972
42101	972
42100	979
42096	985
42095	989
42094	973
42093	969
42090	968
42089	975
42088	979
42087	982
42086	983
42083	973
42082	962
42081	964
42080	956
42079	969
42076	975
42075	992
42074	993
42073	984
42072	993
42069	985
42068	986
42067	996
42066	1013
42065	1014
42062	1030
42061	1027
42060	1011
42059	1018
42058	1000
42055	1000
42054	1007
42053	997
42052	1008
42048	990
42047	983
42046	978
42045	969
42044	979
42041	974
42040	981
42039	972
42038	985
42037	960
42034	962
42033	968
42032	970
42031	975
42030	984
42027	972
42026	978
42025	983
42024	982
42020	991
42019	992
42018	1011
42017	1005
42016	1016
42013	1052
42012	1048
42011	1056
42010	1056
42009	1045
42006	1007
42004	1023
42003	1043
42002	1050
42001	1054
41999	1047
41997	1029
41996	1037
41995	1037
41994	1030
41992	1030
41991	1036
41990	1026
41989	1023
41988	1037
41987	1048
41985	1048
41984	1041
41983	1032
41982	1049
41981	1044
41980	1039
41978	1039
41977	1011
41976	999
41975	996
41974	1018
41973	1014
41971	1014
41970	1048
41969	1048
41968	1051
41967	1035
41964	1040
41963	1022
41962	1006
41961	1024
41960	1035
41957	1022
41956	1055
41955	1049
41954	1064
41953	1024
41950	1039
41949	1028
41948	1020
41947	1010
41946	1029
41943	1043
41942	1030
41941	1050
41940	1015
41939	1011
41936	978
41935	993
41934	962
41933	965
41932	945
41929	951
41928	967
41927	952
41926	965
41925	945
41922	923
41921	942
41920	935
41919	941
41918	942
41915	912
41914	925
41913	917
41912	912
41911	922
41908	911
41907	923
41906	937
41905	937
41904	938
41901	958
41900	971
41899	983
41898	982
41897	988
41894	985
41893	982
41892	994
41891	993
41890	1009
41887	1021
41886	1003
41885	1020
41884	1033
41880	1024
41879	1029
41878	1023
41877	1028
41876	1029
41873	1167
41872	1136
41871	1121
41870	1119
41869	1114
41866	1103
41865	1098
41864	1080
41863	1095
41862	1108
41859	1114
41858	1099
41857	1097
41856	1081
41855	1095
41854	1074
41852	1074
41851	1098
41850	1103
41849	1122
41848	1136
41845	1212
41844	1208
41843	1201
41842	1184
41841	1177
41838	1178
41837	1173
41836	1188
41835	1181
41834	1196
41831	1196
41830	1233
41829	1246
41828	1249
41827	1274
41826	1298
41823	1298
41822	1315
41821	1328
41820	1328
41817	1377
41816	1382
41815	1362
41814	1359
41813	1365
41810	1418
41809	1421
41808	1409
41807	1398
41806	1422
41803	1426
41802	1417
41801	1445
41800	1462
41799	1456
41796	1458
41795	1461
41794	1483
41793	1481
41792	1498
41789	1491
41788	1499
41787	1497
41786	1489
41782	1516
41781	1517
41780	1506
41779	1469
41778	1483
41775	1465
41774	1468
41773	1486
41772	1484
41771	1465
41770	1486
41768	1486
41767	1469
41766	1446
41765	1459
41764	1464
41761	1471
41760	1461
41759	1511
41758	1516
41757	1499
41754	1499
41753	1473
41752	1469
41751	1481
41750	1500
41746	1516
41745	1519
41744	1501
41743	1476
41740	1464
41739	1481
41738	1495
41737	1483
41736	1463
41733	1472
41732	1474
41731	1462
41730	1483
41729	1462
41726	1436
41725	1437
41724	1441
41723	1427
41722	1426
41719	1410
41718	1434
41717	1431
41716	1419
41715	1392
41712	1390
41711	1393
41710	1388
41709	1412
41708	1419
41705	1460
41704	1437
41703	1421
41702	1423
41701	1409
41698	1414
41697	1388
41696	1397
41695	1386
41694	1374
41691	1372
41690	1359
41689	1355
41688	1361
41684	1338
41683	1342
41682	1323
41681	1337
41680	1325
41677	1331
41676	1326
41675	1316
41674	1312
41673	1292
41670	1284
41669	1276
41668	1269
41667	1285
41666	1289
41663	1286
41662	1275
41661	1280
41660	1281
41656	1317
41655	1315
41654	1318
41653	1306
41652	1295
41649	1278
41648	1274
41647	1270
41646	1275
41645	1278
41642	1272
41641	1271
41640	1289
41639	1289
41638	1309
41635	1332
41634	1320
41632	1334
41631	1328
41628	1338
41627	1328
41626	1325
41625	1345
41624	1337
41621	1327
41620	1326
41619	1344
41618	1339
41617	1344
41614	1326
41613	1328
41612	1328
41611	1319
41610	1321
41607	1337
41605	1319
41604	1329
41603	1328
41602	1319
41600	1319
41599	1292
41598	1275
41597	1279
41596	1288
41593	1280
41592	1314
41591	1315
41590	1314
41589	1300
41586	1295
41585	1267
41584	1257
41583	1251
41582	1256
41579	1252
41578	1266
41577	1276
41576	1271
41575	1267
41572	1300
41571	1310
41570	1309
41569	1301
41568	1302
41565	1291
41564	1292
41563	1278
41562	1267
41561	1272
41558	1268
41557	1287
41556	1287
41555	1289
41554	1296
41551	1296
41550	1286
41549	1275
41548	1269
41547	1281
41544	1320
41543	1317
41542	1322
41541	1312
41540	1308
41537	1316
41536	1340
41535	1348
41534	1342
41533	1348
41530	1382
41529	1397
41528	1358
41527	1356
41526	1355
41523	1370
41522	1368
41521	1353
41520	1386
41516	1356
41515	1369
41514	1374
41513	1373
41512	1390
41509	1363
41508	1324
41507	1331
41506	1309
41505	1322
41502	1283
41501	1289
41500	1269
41499	1258
41498	1257
41495	1220
41494	1228
41493	1199
41492	1194
41491	1209
41488	1212
41487	1235
41486	1247
41485	1248
41484	1272
41481	1350
41480	1354
41479	1392
41478	1462
41477	1521
41474	1490
41473	1472
41472	1479
41471	1475
41470	1453
41467	1428
41466	1474
41465	1466
41464	1467
41463	1456
41460	1432
41459	1442
41458	1442
41457	1435
41456	1435
41453	1429
41452	1432
41451	1426
41450	1429
41449	1422
41446	1492
41445	1500
41444	1519
41443	1513
41442	1513
41439	1517
41438	1510
41437	1540
41436	1542
41435	1514
41432	1526
41431	1529
41430	1532
41429	1530
41428	1533
41425	1510
41424	1495
41423	1503
41422	1508
41418	1475
41417	1494
